restaurant_id,name,rating,review_count,price,phone,display_phone,url,image_url,is_closed,categories,address,city,state,zip_code,latitude,longitude,search_term,confidence_score,crawled_at,source,sources,website,types
ChIJZ1xhQgXGxokRKssMj6MaWdA,Barcelona Wine Bar,4.6,2363,,,,,,,,"1709 E Passyunk Ave, Philadelphia, PA 19148, United States",,,,39.9281465,-75.1652573,bring wine Philadelphia,Low,2025-10-16T19:21:28.419397,Google Places,['Google Places'],,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJWYx1XY_IxokRdeJwgE_Gc54,Panorama,4.5,623,,,,,,,,"14 N Front St, Philadelphia, PA 19106, United States",,,,39.9502201,-75.142457,bring wine Philadelphia,Low,2025-10-16T19:21:28.422797,Google Places,['Google Places'],,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJV_RUBk7HxokRw8MGusDln2k,City Winery Philadelphia,4.1,1636,,,,,,,,"990 Filbert St, Philadelphia, PA 19107, United States",,,,39.9524748,-75.15625,bring wine Philadelphia,Low,2025-10-16T19:21:28.429579,Google Places,['Google Places'],,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
ChIJrWKnrM3HxokRykMoFT3yhpk,Wilder,4.6,843,,,,,,,,"2009 Sansom St, Philadelphia, PA 19103, United States",,,,39.9514799,-75.17402799999999,bring wine Philadelphia,Low,2025-10-16T19:21:28.433510,Google Places,['Google Places'],,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJCx6IljDGxokR_dB0RlZWQ3w,Tria Cafe Rittenhouse,4.7,603,,,,,,,,"123 S 18th St, Philadelphia, PA 19103, United States",,,,39.95094810000001,-75.1704175,bring wine Philadelphia,Low,2025-10-16T19:21:28.436027,Google Places,['Google Places'],,"['cafe', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJobNZlzzGxokR_NN3tgTlFbk,Jet Wine Bar,4.5,222,,,,,,,,"1525 South St, Philadelphia, PA 19146, United States",,,,39.9440707,-75.16801509999999,bring wine Philadelphia,Low,2025-10-16T19:21:28.439476,Google Places,['Google Places'],,"['liquor_store', 'bar', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJi427zQ_JxokRVhqwDJL21eM,Bloomsday Restaurant & Wine Bar,4.6,288,,,,,,,,"414 S 2nd St, Philadelphia, PA 19147, United States",,,,39.9427631,-75.145554,bring wine Philadelphia,Low,2025-10-16T19:21:28.444971,Google Places,['Google Places'],,"['restaurant', 'liquor_store', 'bakery', 'bar', 'store', 'point_of_interest', 'food', 'establishment']"
ChIJjwzwGJ7IxokReHe3_TYkG3I,The Good King Tavern,4.7,504,,,,,,,,"614 S 7th St, Philadelphia, PA 19147, United States",,,,39.941755,-75.15418269999999,bring wine Philadelphia,Low,2025-10-16T19:21:28.448595,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJQa1JHDDGxokRGExiHLDYVOA,Harp & Crown,4.5,2268,,,,,,,,"1525 Sansom St, Philadelphia, PA 19102, United States",,,,39.9505176,-75.16680319999999,bring wine Philadelphia,Low,2025-10-16T19:21:28.454360,Google Places,['Google Places'],,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJZ72W7aDHxokRv_dZFOCCoDA,The Wine Garden,3.0,16,,,,,,,,"1707 Chestnut St, Philadelphia, PA 19103, United States",,,,39.951829,-75.16910779999999,bring wine Philadelphia,Low,2025-10-16T19:21:28.465883,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJdfHF3FfHxokR9pYi8U4m7Rk,Alpen Rose,4.7,753,,,,,,,,"116 S 13th St, Philadelphia, PA 19107, United States",,,,39.9497495,-75.16215369999999,bring wine Philadelphia,Low,2025-10-16T19:21:28.469541,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJUTl4lzrGxokR3KimknnGwp8,Bellini,4.5,722,,,,,,,,"220 S 16th St, Philadelphia, PA 19102, United States",,,,39.9490258,-75.1677715,bring wine Philadelphia,Low,2025-10-16T19:21:28.471247,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJCTJClDHGxokRyq9mPKfA1mc,a.kitchen+bar,4.5,672,,,,,,,,"135 S 18th St, Philadelphia, PA 19103, United States",,,,39.9503916,-75.1704008,bring wine Philadelphia,Low,2025-10-16T19:21:28.474962,Google Places,['Google Places'],,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
ChIJtaDAFQ_GxokReejnTfRLY94,Le Virtù,4.5,504,,,,,,,,"1927 E Passyunk Ave, Philadelphia, PA 19148, United States",,,,39.92604439999999,-75.16784539999999,bring wine Philadelphia,Low,2025-10-16T19:21:28.481044,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ2Xk-fzfGxokRQZMpUsa-jJQ,Vernick Food & Drink,4.7,1032,,,,,,,,"2031 Walnut St, Philadelphia, PA 19103, United States",,,,39.9507596,-75.17491799999999,bring wine Philadelphia,Low,2025-10-16T19:21:28.485111,Google Places,['Google Places'],,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJdzaue4_IxokR_zxAhKdu4dk,La Famiglia Ristorante,4.5,397,,,,,,,,"8 S Front St, Philadelphia, PA 19106, United States",,,,39.9493956,-75.1423354,bring wine Philadelphia,Low,2025-10-16T19:21:28.487676,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJyal5TYTIxokRfhJy2WNx4T0,Fork,4.5,1115,,,,,,,,"306 Market St, Philadelphia, PA 19106, United States",,,,39.949994,-75.146124,corkage Philadelphia,Low,2025-10-16T19:21:31.865341,Google Places,['Google Places'],,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
ChIJNwgubxLHxokREhCMYfwrK5g,Alice,4.7,160,,,,,,,,"901 Christian St, Philadelphia, PA 19147, United States",,,,39.9391444,-75.1579209,corkage Philadelphia,Low,2025-10-16T19:21:31.882319,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJIdC4lSXGxokRdPjrc50P1VY,Bud & Marilyn's,4.5,2350,,,,,,,,"1234 Locust St, Philadelphia, PA 19107, United States",,,,39.94780799999999,-75.16218429999999,corkage Philadelphia,Low,2025-10-16T19:21:31.887837,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJf7rSRDjGxokR1cJYp_u6uv8,Friday Saturday Sunday,4.7,802,,,,,,,,"261 S 21st St, Philadelphia, PA 19103, United States",,,,39.9489532,-75.1760482,corkage Philadelphia,Low,2025-10-16T19:21:31.899096,Google Places,['Google Places'],,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJh-B-i3HIxokRNbVQ7LyouDY,Helm,4.7,377,,,,,,,,"1303 N 5th St, Philadelphia, PA 19122, United States",,,,39.9715613,-75.1445573,corkage Philadelphia,Low,2025-10-16T19:21:31.904178,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJCQbEvTDGxokRneVcOpxMXDI,The Dandelion,4.6,5128,,,,,,,,"124 S 18th St, Philadelphia, PA 19103, United States",,,,39.9509832,-75.1705915,restaurants allow bring wine Philadelphia,Low,2025-10-16T19:21:35.236055,Google Places,['Google Places'],,"['restaurant', 'bar', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']"
ChIJ9f8_GjTGxokRajjkD00E80Y,Harper's Garden,4.1,1206,,,,,,,,"31 S 18th St, Philadelphia, PA 19103, United States",,,,39.952384,-75.1698569,restaurants allow bring wine Philadelphia,Low,2025-10-16T19:21:35.242634,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJbYZ7rkTHxokRfhIPW-VgDb4,Giuseppe & Sons,4.4,1221,,,,,,,,"1523 Sansom St, Philadelphia, PA 19102, United States",,,,39.9504997,-75.1666931,restaurants allow bring wine Philadelphia,Low,2025-10-16T19:21:35.263851,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJe2br5zrGxokRJ-KeG01teFA,La Viola Bistro,4.1,706,,,,,,,,"253 S 16th St, Philadelphia, PA 19102, United States",,,,39.9477708,-75.1678496,restaurants allow bring wine Philadelphia,Low,2025-10-16T19:21:35.267672,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJsaeaZXq4xokR1z4KSkIklKs,Fiorino,4.7,679,,,,,,,,"3572 Indian Queen Ln, Philadelphia, PA 19129, United States",,,,40.0098389,-75.1904665,BYOB policy Philadelphia,Low,2025-10-16T19:21:38.162664,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJz4r71IHIxokRUtjiYBJnEyY,Terakawa Ramen,4.7,3808,,,,,,,,"204 N 9th St, Philadelphia, PA 19107, United States",,,,39.955402,-75.154484,BYOB policy Philadelphia,Low,2025-10-16T19:21:38.167592,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJy_vKQobIxokRqxl9Alwbm5s,Il Ghiottone,4.7,430,,,,,,,,"2723 E Cumberland St, Philadelphia, PA 19125, United States",,,,39.9750276,-75.1184334,BYOB policy Philadelphia,Low,2025-10-16T19:21:38.191912,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJy16Re4fIxokRwISzWrWDxC0,Radicchio Cafe,4.6,580,,,,,,,,"402 Wood St, Philadelphia, PA 19106, United States",,,,39.9566331,-75.1462659,BYOB policy Philadelphia,Low,2025-10-16T19:21:38.195925,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ20IkHA_GxokRTNzdwP0rnJc,Ristorante Pesto,4.8,1143,,,,,,,,"1915 S Broad St, Philadelphia, PA 19148, United States",,,,39.9263619,-75.16904749999999,BYOB policy Philadelphia,Low,2025-10-16T19:21:38.200592,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJzX5a9zTHxokRhnKJZzW5vok,Jean-Georges Philadelphia,4.5,752,,,,,,,,"One N 19th St, Philadelphia, PA 19103, United States",,,,39.9549909,-75.17040589999999,corkage allowed Philadelphia,Low,2025-10-16T19:21:41.553140,Google Places,['Google Places'],,"['restaurant', 'night_club', 'bar', 'point_of_interest', 'food', 'establishment']"
ChIJTXp5cjrGxokRLfPNjcDBQRs,Parc,4.6,6092,,,,,,,,"227 S 18th St, Philadelphia, PA 19103, United States",,,,39.9491222,-75.170749,corkage allowed Philadelphia,Low,2025-10-16T19:21:41.559137,Google Places,['Google Places'],,"['restaurant', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']"
ChIJ6X1dkoLIxokRPv9FKJrlGqs,Morimoto,4.6,2344,,,,,,,,"723 Chestnut St, Philadelphia, PA 19106, United States",,,,39.9496528,-75.153275,corkage allowed Philadelphia,Low,2025-10-16T19:21:41.568140,Google Places,['Google Places'],,"['restaurant', 'bar', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']"
ChIJOxKK_y_GxokRAcSUh1dzBbM,Butcher and Singer,4.6,2252,,,,,,,,"1500 Walnut St, Philadelphia, PA 19102, United States",,,,39.9495243,-75.1662497,corkage allowed Philadelphia,Low,2025-10-16T19:21:41.569980,Google Places,['Google Places'],,"['restaurant', 'bar', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']"
ChIJ89Jc7azHxokR2AQtyaL3DHY,Dara,4.6,207,,,,,,,,"1221 Walnut St, Philadelphia, PA 19107, United States",,,,39.9491951,-75.1615152,corkage allowed Philadelphia,Low,2025-10-16T19:21:41.575272,Google Places,['Google Places'],,"['restaurant', 'point_of_interest', 'food', 'establishment']"
